unnamed:_0,*year_2023,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,29.406986032565992,84.7207862724138,,,,,24.913829785808815,314.6167453704617,109.2049618965008,,0
127,,,,Aseana ,,,AS OF 1909H,14.524763,,2023,1,40.0,29.840417044191902,91.50856551548436,,,,,27.306537580978112,339.82365276248385,110.81453919411818,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,32.67216092868363,86.90166631660543,,,,,28.392652268668982,322.7156005834046,121.33042418362741,,1
,,,,,,,28 SEPT ,,120.9872665,2023,1,40.0,29.149964766292584,86.8373411675641,,,,,25.31305435433022,322.4767245067381,108.2504949015189,,1
,,,Tambo ,,,,,,,2023,1,40.0,29.472377332927188,90.60454566059236,,,,,26.703313577874088,336.4665098816108,109.44779720292762,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,28.726764641422733,92.77199347585142,,,,,26.650392218963887,344.51548354439615,106.67891073917646,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,30.789964254688186,83.31555478176821,,,,,25.65282953590159,309.39831695954695,114.34075119103417,,0
128,,,,Diokno ,,,AS OF 1909H,14.52468265,,2023,1,40.0,28.46479727173799,86.85698980296284,,,,,24.72366606374751,322.5496911303037,105.7060760327272,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.58811120933712,82.42589477233678,,,,,25.212524358253567,306.0945003996585,113.59115536023926,,0
,,,,,,,28 SEPT ,,120.9852133,2023,1,40.0,29.239855201968485,81.97359007119772,,,,,23.968959040673425,304.41483429586947,108.58430951250881,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,29.887849076674755,87.40305275896188,,,,,26.122892497004937,324.57753527036374,110.99068146501351,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.265126881596636,87.76396729378814,,,,,23.928957038974307,325.91781740536214,101.25101358264601,,1
129,,,Vitalez ,Urma Drive ,,,AS OF 1936H,14.5103574,,2023,1,40.0,31.029381644555244,84.40816917180268,,,,,26.19133295150048,313.45581923805815,115.22984492232773,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.142448286503544,83.5776495614263,,,,,22.68502031128529,310.37162481211425,100.79543777872577,,0
,,,,,,,28 SEPT ,,121.0057447,2023,1,40.0,25.931361192998278,83.3073721463791,,,,,21.602735571672806,309.36793015333393,96.29797857793851,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,29.21266628847981,80.3695340960428,,,,,23.478083793082977,298.458056833104,108.48334152285324,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.04873735367019,85.82285725776593,,,,,22.355770676490724,318.70936539719065,96.73386340950671,,1
130,,,BF Homes ,SM BF ,,,AS OF 1736H,14.45776072,,2023,1,40.0,28.173772430863455,83.00884572388722,,,,,23.386723291734516,308.2593307695949,104.62533431293845,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,26.92212988333413,96.90039757546957,,,,,26.087650892735073,359.84660968880564,99.97726951093493,,1
,,,,,,,28 SEPT ,,121.0335732,2023,1,40.0,27.2276088302365,83.3090720885406,,,,,22.68306826836757,309.3742430110599,101.11168759511781,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,27.57210960697312,92.06761164509031,,,,,25.38498279530665,341.8997108533876,102.39101605656488,,1
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,24.954033724089363,91.96823409292462,,,,,22.94978415099786,341.53066515160765,92.66860258937554,,1
131,,,,Quezon St. ,,,AS OF 1905H,14.45612018,,2023,1,40.0,28.24705371196135,86.43572216713939,,,,,24.415544866873546,320.98528340530316,104.8974696314359,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,28.2379845520525,84.63066035492781,,,,,23.897992797324534,314.2820562807996,104.86379065252991,,0
,,,,,,,28 SEPT ,,121.0310446,2023,1,40.0,32.94270541227683,84.94684240636383,,,,,27.98378805095949,315.4562211150057,122.33511062070006,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,28.0526565595103,82.0846155270978,,,,,23.02691528201121,304.8271353275931,104.17556179624682,,0
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,29.018074838216222,79.2943695637522,,,,,23.00969950250136,294.4653558588784,107.7607121487349,,0
132,,,,Brgy. Hall ,,,AS OF 1905H,14.44594935,,2023,1,40.0,28.2130460780081,80.27909247797467,,,,,22.64917735181773,298.12219536657864,104.77117983193241,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,25.059697782182496,86.44764629547643,,,,,21.663518901456477,321.02956451521544,93.06099368396481,,1
,,,,,,,28 SEPT ,,121.0274015,2023,1,40.0,25.53261493921197,80.42651883799208,,,,,20.534993363917298,298.6696737790352,94.81720562817469,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,27.371040443346907,83.44995731587046,,,,,22.841121566882634,309.89743045588335,101.64433122704698,,0
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.60991262169171,78.42531200045045,,,,,22.437413236617978,291.2380479674429,106.24497234276535,,0
133,,,,Gate 2 ,,,AS OF 1905H,14.4640813,121.0298368,2023,1,40.0,26.34316453111561,91.01639195572747,,,,,23.97659788318236,337.9959307790002,97.82723995134663,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.150867900423222,82.4187403595532,,,,,24.849965531001686,306.06793197219173,111.96742082190325,,0
,,,,,,,28 SEPT ,,,2023,1,40.0,29.225734457013186,81.99143373129023,,,,,23.962598699804822,304.4810980135568,108.53187110848177,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,30.929573597920296,80.87503861486013,,,,,25.014304590729626,300.33528429377685,114.85920054831188,,0
,,,,Lagoon Creek,Waist,EFFECTS OF TROUGH OF,,,,2023,1,40.0,30.01950125736121,83.64834129455791,,,,,25.110814866681608,310.6341436576187,111.47958132573144,,0
134,,,,,,,AS OF 1913H,14.45576397,121.0114591,2023,1,40.0,27.232086626535622,73.37837641891026,,,,,19.98246303154303,272.4958889693792,101.12831621437464,,0
,,,,Side Phase 3 ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.13504124196618,89.16041300924783,,,,,26.868527231844215,331.10361920696215,111.9086473851479,,1
,,,,,,,28 SEPT ,,,2023,1,40.0,27.107859735652315,84.52180146265454,,,,,22.91205138654292,313.8778009392412,100.66699070245686,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,24.68538774819271,78.6597587249284,,,,,19.41746644304142,292.10868277459457,91.6709663974532,,0
,,,,BF Entrance,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.252137923370142,78.66984167844936,,,,,20.652515341523454,292.14612654913986,97.4892060834962,,0
135,,,,,,,AS OF 1913H,14.46724708,,2023,1,40.0,31.473170046828667,88.53484969210297,,,,,27.864723794299735,328.7805447464581,116.87788513653766,,1
,,,,Lopez Ave. ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.838112005767943,83.07913003550433,,,,,23.127661272701292,308.5203366259438,103.37883513440566,,0
,,,,,,,28 SEPT ,,121.0100592,2023,1,40.0,23.389523040247184,90.8163027596994,,,,,21.24150005828053,337.252885129781,86.85867941579876,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,27.20320727858752,83.62251554522949,,,,,22.748006235337847,310.538237876311,101.02107067452992,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.619553053054773,80.73278929224274,,,,,21.49070767685948,299.8070311827973,98.85362864597758,,0
136,,,,Annex 35 ,,,AS OF 1753H,14.48792057,,2023,1,40.0,24.595293825745216,90.92129822702717,,,,,22.362360449119407,337.64279336438,91.33639612367237,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.29929325231483,84.2720325628054,,,,,25.533830275890654,312.95026612963,112.51860906267868,,0
,,,,,,,28 SEPT ,,121.0299926,2023,1,40.0,27.32745802410422,83.59633975598489,,,,,22.84475465650432,310.4410321965483,101.48248477234793,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,31.991048910045222,86.95989410564573,,,,,27.81938225546066,322.9318336742906,118.80106561691524,,1
,,,,Doña Soledad,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.585487914160776,94.38252720455773,,,,,25.0920553630472,350.496316611805,98.72712529773243,,1
137,,,,,,,AS OF 1850H,14.48581131,121.0282639,2023,1,40.0,30.40643183205615,92.05113571549772,,,,,27.98946583196631,341.8385263014796,112.9164758996724,,1
,,,,Extension ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.4213013551562,84.50949437453647,,,,,23.173603126160423,313.8320976805835,101.83097874518904,,0
,,,,,,,28 SEPT ,,,2023,1,40.0,28.302343525692713,92.82820724478097,,,,,26.27255810315988,344.7242374264571,105.10279233928198,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,28.205328647332493,84.93970719032484,,,,,23.95752356511303,315.42972397603336,104.74252059694875,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.5685667954482,90.70189697281639,,,,,25.91223202141766,336.82803099534294,106.09143163735264,,1
138,,,,El Dorado School ,,,AS OF 2050H,14.479765,,2023,1,40.0,26.59553470993827,82.87769272864165,,,,,22.041765536441876,307.77228466998633,98.76443479789162,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,31.177532320143882,84.87972504861814,,,,,26.463403710282183,315.2069759700903,115.78001313285708,,0
,,,,,,,28 SEPT ,,121.0209788,2023,1,40.0,30.44808684618507,81.93598190076317,,,,,24.94793892741885,304.2751736446638,113.07116479657975,,0
,,,Don Bosco ,,,,,,,2023,1,40.0,27.180199661877573,89.07415772172787,,,,,24.210533915901372,330.78330398062246,100.93563023179443,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,25.363790832053265,94.81728110927996,,,,,24.049256853197722,352.1108065682721,94.19026513964383,,1
,,,,Lancris,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,25.965399437891858,76.81979780444466,,,,,19.946567347304935,285.27585529645864,96.42438205337494,,0
139,,,,,,,AS OF 1753H,14.47562421,121.0269867,2023,1,40.0,30.624560727658015,89.75890592294714,,,,,27.48827065285437,333.3261657733963,113.72651327332056,,1
,,,,Residences ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,29.803726833072343,91.52280137514222,,,,,27.277205711822766,339.8765186532548,110.6782874509831,,1
,,,,,,,28 SEPT ,,,2023,1,40.0,23.41519824472832,84.58957430616034,,,,,19.806816518159213,314.1294802777655,86.95402613796684,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,27.34833713096496,87.90569198937202,,,,,24.040745002561117,326.44412227604454,101.5600208403637,,1
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,25.91034620464759,86.6901250512579,,,,,22.461711526022846,321.9300268494547,96.21993790421726,,1
140,,,,Russia St. ,,,AS OF 1850H,14.4854841,,2023,1,40.0,27.88813851137228,83.59806892567619,,,,,23.313945254825043,310.4474535928125,103.56461216821276,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.75620121538769,91.14451370286014,,,,,25.298254620152466,338.47172012028943,103.07465351128789,,1
,,,,,,,28 SEPT ,,120.9878593,2023,1,40.0,28.87791968576155,94.4151321798607,,,,,27.265126042105784,350.61739753732576,107.24023588957454,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,25.54488877373908,88.1262894089438,,,,,22.511762609938096,327.2633266913534,94.8627853972259,,1
,,,,San Lorenzo Ruis,Waist,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.207425774599557,91.19707204709306,,,,,24.812375685820925,338.66689931930506,101.03673636348373,,1
141,,,,,,,AS OF 1850H,14.48485965,,2023,1,40.0,28.723251678381622,73.93718841417622,,,,,21.237164712123054,274.5710775855382,106.66586509775563,,0
,,,,St. ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.489637477009033,83.04241983539676,,,,,25.31933275994831,308.38401065226117,113.22546605856155,,0
,,,,,,,28 SEPT ,,121.0303737,2023,1,40.0,26.26754468377091,93.88251612578122,,,,,24.660631873588013,348.6394894366179,97.5464201985589,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,24.26673693777871,82.49667404741395,,,,,20.019250873502703,306.35734433848666,90.11627644219665,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.419631371734376,91.06446527070332,,,,,24.058896035160892,338.1744544986484,98.1112050746976,,1
142,,,Moonwalk ,Airport Village ,,,AS OF 2100H,14.4911872,,2023,1,40.0,29.603073035638495,78.54824692454272,,,,,23.252694905286052,291.69457566757444,109.93314511375462,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.946839138318232,87.02272936965397,,,,,24.320102190711214,323.16517695551556,103.78260117673727,,1
,,,,,,,28 SEPT ,,121.0193525,2023,1,40.0,28.51014509117779,84.78378491944855,,,,,24.171980094326894,314.8506953863301,105.87447842828479,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,27.425534089761,85.99407648277077,,,,,23.584334760957447,319.34520032845137,101.84669731018322,,1
,,,,Jordan Cor.,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,26.38736649143885,84.79598910577845,,,,,22.37542841538232,314.8960165117816,97.99138711649658,,0
143,,,,,,,AS OF 1900H,14.49242351,,2023,1,40.0,27.844225414327163,81.63955181317984,,,,,22.73190083410821,303.1743591516837,103.40153771766353,,0
,,,,Daang Batang ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,23.894628055496533,84.66683703937692,,,,,20.230825796912487,314.4164010056358,88.734423291181,,0
,,,,,,,28 SEPT ,,121.0086578,2023,1,40.0,29.663494389581302,79.03103465869884,,,,,23.443366532011186,293.4874427112841,110.15752416598909,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,29.291704905164604,86.43930906985065,,,,,25.319547334803836,320.9986036270177,108.77685712196484,,1
,,,,DASA Fourth,Waist,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.249915382532937,81.13818682893164,,,,,22.110087253805354,301.31250415095593,101.19452458463034,,0
144,,,,,,,AS OF 1819H,14.46104748,121.0274228,2023,1,40.0,29.045455689156146,85.86359253923985,,,,,24.93947172410249,318.8606388006015,107.86239291194799,,1
,,,,Estate ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,28.989257885408236,85.5898735197308,,,,,24.811869158429495,317.844163495627,107.65369831773963,,1
,,,,,,,28 SEPT ,,,2023,1,40.0,25.579740070599247,92.18332815556151,,,,,23.580255730620166,342.32943245433,94.99220819973425,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,25.732299063190492,81.05711387553634,,,,,20.85785895444389,301.01143389586196,95.55874701314565,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,31.525468737426337,82.49849128801968,,,,,26.00803607985303,306.36409279243856,117.07210009306637,,0
145,,,,Banner Ave. ,,,AS OF 1937H,14.46258244,,2023,1,40.0,26.57280412024511,88.7078055672115,,,,,23.572151412742997,329.4228288530335,98.68002311494737,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,28.861845145068525,77.760456038174,,,,,22.443102405836868,288.7690574375513,107.18054192427182,,0
,,,,,,,28 SEPT ,,121.0309197,2023,1,40.0,28.28180672024385,78.44935898247613,,,,,22.186896080694154,291.327348168182,105.02652743222774,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,24.939007939261355,89.64165147851863,,,,,22.355738579112753,332.8907329438697,92.61280325455793,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,30.60764501204427,85.74586696951613,,,,,26.24479057452922,318.42345641333867,113.66369554432904,,1
146,,,,Back of Jaka ,,,AS OF 1937H,14.46549034,,2023,1,40.0,30.839031498001162,87.97248163079735,,,,,27.129861319694882,326.6921504227869,114.52296593519142,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,29.426918111519882,88.61493200066049,,,,,26.07664347441339,329.0779361705545,109.27898110813531,,1
,,,,,,,28 SEPT ,,121.0193964,2023,1,40.0,30.609875343811925,92.01477112466767,,,,,28.165606739154626,341.70348377275604,113.6719780420809,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,27.14795384878987,89.45736684437762,,,,,24.285844665254288,332.20637867420083,100.81588308104378,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.577129896095407,74.58288777655517,,,,,20.567819842399683,276.96892870115744,102.40965926201618,,0
147,,,,San Pablo ,,,AS OF 1937H,14.46789286,,2023,1,40.0,26.630431985058387,80.91007026254815,,,,,21.546701230330836,300.4653768420817,98.89402834398177,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,26.61997419852609,88.43135135545435,,,,,23.540402914229904,328.3961962145294,98.85519260003589,,1
,,,,,,,28 SEPT ,,121.0233618,2023,1,40.0,27.729590958966345,76.53659101766628,,,,,21.223283623135835,284.22414648397734,102.97583440635374,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,26.754124923845286,92.77226786313827,,,,,24.820408438788387,344.51650250136004,99.35337098630937,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.09185047392721,99.03356344012256,,,,,27.820360560601074,367.76827485742814,104.32111122201026,,1
148,,,,Valley 3 ,,,AS OF 1937H,14.4722229,,2023,1,40.0,30.71105067511744,82.51177292570235,,,,,25.34023239615028,306.413415111137,114.04769992625661,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,28.16743104470286,85.26402689115478,,,,,24.016685980502924,316.63410855771735,104.60178511842828,,1
,,,,,,,28 SEPT ,,121.0238262,2023,1,40.0,26.113160376815888,86.27770154604748,,,,,22.52983457414994,320.398462440853,96.97310294871322,,1
,,,San Antonio ,,,,,,,2023,1,40.0,28.782545131596958,85.18709740453336,,,,,24.519014756757272,316.34842536509416,106.88605560935453,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,30.25767789674267,77.83807058817666,,,,,23.55199267960969,289.057284662411,112.36406744067993,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,31.08106188544303,86.43307365636191,,,,,26.864317112624402,320.97544796966156,115.42176322128917,,1
149,,,,Sta. Lucia ,,,AS OF 1937H,14.47076004,,2023,1,40.0,29.355718314300756,81.77792720814864,,,,,24.00649795449803,303.688226153159,109.01457553002736,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,31.410571157955747,83.04375365413448,,,,,26.084517333769387,308.3889638842676,116.64541965141245,,0
,,,,,,,28 SEPT ,,121.020565,2023,1,40.0,30.495064903374278,87.30019017091543,,,,,26.62224965338983,324.1955476366855,113.24562119750563,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,29.874199947991208,82.36255385345943,,,,,24.605154020454407,305.8592793326362,110.93999444199945,,0
,,,,KFC San Antonio,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,30.725788083235717,85.12457966148936,,,,,26.155197953534394,316.11626122085255,114.10242835338026,,1
150,,,,,,,AS OF 1850H,14.46512671,,2023,1,40.0,27.45690228120693,82.28745415099492,,,,,22.59358587593163,305.58039117534616,101.96318534971985,,0
,,,,Ave. ,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.30504830420864,78.56105384880144,,,,,21.451133701710592,291.742135103762,101.39926466252103,,0
,,,,,,,28 SEPT ,,121.0199027,2023,1,40.0,29.189353794380697,77.19689358340801,,,,,22.533274386332536,286.676227647689,108.39676889596156,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,25.284440954491178,77.01441986520867,,,,,19.47266551726261,285.99859834487626,93.89559365083285,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,29.771227024244293,82.32421356470284,,,,,24.5089285162714,305.7168999072804,110.55759706874602,,0
151,,,,Scholastica St. ,,,AS OF 1937H,14.47140702,,2023,1,40.0,28.301510253918263,83.25737314081806,,,,,23.563093996591615,309.18225524291944,105.09969792449641,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,24.372469754667524,90.3899172572365,,,,,22.030255244788968,335.6694718381872,90.50892287752892,,1
,,,,,,,28 SEPT ,,121.0241495,2023,1,40.0,28.45500777524331,83.74775414738352,,,,,23.83042995422963,311.0033204509433,105.66972203199745,,0
,,,,,,,SUBSIDED,,,2023,1,40.0,26.44076465963593,85.82800687390886,,,,,22.693581309586392,318.7284888678533,98.18968506232643,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.764155661038075,88.8195182283793,,,,,24.659989298311316,329.83768187104346,103.10419291846128,,1
152,,,,Brgy. Village ,,,AS OF 1937H,14.46696875,,2023,1,40.0,29.096835686229166,86.21712167188691,,,,,25.086454226265214,320.1734947123659,108.0531962338657,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,29.640407185950398,89.12618196800143,,,,,26.417363244606722,330.9764997683753,110.07178817148704,,1
,,,,,,,28 SEPT ,,121.0244473,2023,1,40.0,30.437447903348588,86.41114255180952,,,,,26.301346496895306,320.89400523240386,113.03165631564292,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,27.522695251506118,83.98584667272593,,,,,23.115168634131546,311.8874942023459,102.20751228640842,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.061677524192156,97.28303240217352,,,,,27.2992508384533,361.2675516930017,104.2090617987041,,1
153,,,,Valley 5 ,,,AS OF 1852H,14.47170978,,2023,1,40.0,31.919125882949515,89.03072199065257,,,,,28.41782822669521,330.62200226300433,118.5339742725398,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,29.554099963577997,83.29661710793485,,,,,24.617565486357876,309.327990542991,109.75128008133005,,0
,,,,,,,28 SEPT ,,121.0287222,2023,1,40.0,28.9659888031572,85.02177680919158,,,,,24.627398350795737,315.734495420182,107.56728690387432,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,27.050783500122687,83.35766126410296,,,,,22.54890047931812,309.55468241617245,100.45503398852141,,0
,,,San Martin De,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.99545020651322,83.85400665783952,,,,,23.475306680061745,311.3978968057899,103.96312188171883,,0
154,,,,Health Center ,,,AS OF 1915H,14.49445184,,2023,1,40.0,28.61002092530244,92.74719885362897,,,,,26.534992999655113,344.42340692790634,106.24537453602888,,1
,,,Porres ,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,29.840332534489217,87.55768330263001,,,,,26.127503856999738,325.151766937989,110.81422536124693,,1
,,,,,,,28 SEPT ,,121.0427319,2023,1,40.0,29.102101714904297,87.01753116704214,,,,,25.32393043003115,323.1458730554992,108.07275201085614,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,27.095534578711444,82.17087731687106,,,,,22.264638477023354,305.147474700519,100.6212203439235,,0
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.198481417237506,82.10277130531344,,,,,23.151734709565815,304.89455811842396,104.71709291453371,,0
155,,,,Sitio Sto Niño ,,,AS OF 1915H,14.47254436,,2023,1,40.0,30.493531831662317,76.12260952968603,,,,,23.21247216802682,282.6867963940812,113.23992802521983,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,28.271328695218727,88.89577706573174,,,,,25.132017330421885,330.1208745592748,104.98761653118022,,1
,,,,,,,28 SEPT ,,121.0450004,2023,1,40.0,26.635361377104697,93.58956746761723,,,,,24.927919506269063,347.55160348268157,98.91233399659079,,1
,,,,East Service,,,SUBSIDED,,,2023,1,40.0,26.60527290051016,89.1324555026909,,,,,23.713933029416697,330.9997969915576,98.80059827037962,,1
,,,,,Gutter,EFFECTS OF TROUGH OF,,,,2023,1,40.0,28.246567558395217,87.21269605951541,,,,,24.634593111948902,323.8706319485893,104.89566426513258,,1
156,,,,Road Front of,,,AS OF 1916H,14.49439707,,2023,1,40.0,25.521319262923328,94.17161579043803,,,,,24.033838720931207,349.713081875781,94.77525832023464,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,27.409163457279668,79.38537825490461,,,,,21.758868087066553,294.80332319216933,101.78590378668625,,0
,,,,Brgy. Hall ,,,28 SEPT ,,121.0422871,2023,1,40.0,28.739645336965626,87.75706117420461,,,,,25.221068139610367,325.8921710325874,106.72674413034427,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,30.374942741326414,85.19263348334715,,,,,25.87721364039477,316.3689839927361,112.79953889193256,,1
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,27.042844722083096,85.64624665380003,,,,,23.161181492879432,318.0535091916191,100.42555276414981,,1
157,,,,Lower Sta. Ana ,,,AS OF 1925H,14.49429083,121.0279459,2023,1,40.0,27.94354464481256,85.04026593466259,,,,,23.763264677519768,315.8031561200689,103.77036683768068,,1
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,30.603656723728292,85.00127671821771,,,,,26.013498937629723,315.6583668549765,113.64888474824487,,1
,,,,,,,28 SEPT ,,,2023,1,40.0,26.82140469434473,91.57400999415854,,,,,24.561435815372953,340.0666855504083,99.60321926269039,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,29.089899319636295,78.96929772393189,,,,,22.972089201315622,293.25817815484953,108.027437536642,,0
,,,,,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,30.539367096170324,77.99573473144079,,,,,23.819403748989917,289.64278182075753,113.41014058316676,,0
158,,,,Sun Valley Drive ,,,AS OF 1934H,14.49164842,121.0370744,2023,1,40.0,29.821654738447766,76.05170576604478,,,,,22.679877116250044,282.42349015799886,110.74486401959979,,0
,,,,,Level ,LPA/LOCALIZED THUNDERSTORMS ,,,,2023,1,40.0,25.951149896108905,77.11633260525629,,,,,20.012575068771966,286.3770586495584,96.37146535304643,,0
,,,,,,,28 SEPT ,,,2023,1,40.0,25.35291888006454,83.35543962263228,,,,,21.133036989647135,309.5464321904647,94.14989136242794,,0
,,,Sun Valley ,,,,,,,2023,1,40.0,25.86599574079468,85.18969607858465,,,,,22.03516315928264,316.3580757284615,96.05523926050773,,1
,,,,,,,SUBSIDED,,,2023,1,40.0,32.152012726346875,86.96867346629001,,,,,27.962178960816622,322.9644364627427,119.39881634888317,,1
,,,,West Service,Knee,EFFECTS OF TROUGH OF,,,,2023,1,40.0,25.019878963372,85.69645680296074,,,,,21.44114976799915,318.23996819900736,92.913123630701,,1
159,,,,,,,AS OF 1934H,14.47345847,,2023,1,40.0,27.727407610377067,87.30342175228185,,,,,24.206975607061786,324.20754834697914,102.96772638402072,,1
